Pathway ID,Raw Abundance,Relative Abundance (%)
1CMET2-PWY,4892.588041416706,0.5071425598352108
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,237.5146071671444,0.02461964196808226
AEROBACTINSYN-PWY,9.176470588235292,0.0009511895841168374
ALL-CHORISMATE-PWY,1641.8584183914736,0.17018728618503043
ANAEROFRUCAT-PWY,4150.724776635159,0.4302445189692812
ANAGLYCOLYSIS-PWY,5679.61267586983,0.5887218149025053
ARG+POLYAMINE-SYN,2343.5889018761163,0.2429253525614003
ARGDEG-PWY,96.88673730655964,0.010042821417987718
ARGORNPROST-PWY,684.6802148408829,0.07097071608799968
ARGSYN-PWY,4198.497496968112,0.4351964134420743
ARGSYNBSUB-PWY,4850.497168587292,0.5027796188289972
ARO-PWY,5383.650533232465,0.5580437775609504
ASPASN-PWY,1181.8179897631778,0.12250166895601783
AST-PWY,426.8179435333598,0.04424193139392761
BENZCOA-PWY,30.203342815715683,0.0031307358112879543
BIOTIN-BIOSYNTHESIS-PWY,4156.16164871648,0.4308080794410554
BRANCHED-CHAIN-AA-SYN-PWY,7042.757636884879,0.7300189809634076
CALVIN-PWY,5461.601129386434,0.5661237680566876
CATECHOL-ORTHO-CLEAVAGE-PWY,306.8943863576231,0.03181122207284675
CENTBENZCOA-PWY,65.26169422111677,0.0067647188740003385
CENTFERM-PWY,527.2870495300846,0.054656084224334385
CHLOROPHYLL-SYN,52.15014480834953,0.005405637611423567
COA-PWY,5239.211875162875,0.5430719487103521
COBALSYN-PWY,2109.489201899979,0.2186596837379578
CODH-PWY,609.8744753575379,0.06321670657589608
COLANSYN-PWY,3815.14771238071,0.39546018602578914
COMPLETE-ARO-PWY,5715.379859549692,0.592429272169692
CRNFORCAT-PWY,150.14392460832426,0.015563209823715708
DAPLYSINESYN-PWY,4731.992035408238,0.4904959366376317
DENITRIFICATION-PWY,1003.8786823115804,0.10405732107460955
DENOVOPURINE2-PWY,3549.960304700685,0.3679721123052049
DHGLUCONATE-PYR-CAT-PWY,121.80313344855895,0.012625537316885012
DTDPRHAMSYN-PWY,5377.412579939884,0.5573971807957717
ECASYN-PWY,0.0,0.0
ENTBACSYN-PWY,643.542264218413,0.06670655049538363
FAO-PWY,6177.448896945755,0.6403251653987849
FASYN-ELONG-PWY,7248.298764019337,0.7513244030598488
FASYN-INITIAL-PWY,5336.070602982778,0.5531118667972924
FERMENTATION-PWY,3112.7172563204804,0.3226495637994698
FOLSYN-PWY,4943.44238722427,0.5124138810446142
FUC-RHAMCAT-PWY,0.0,0.0
FUCCAT-PWY,16.370284254962314,0.0016968663194229766
GALACT-GLUCUROCAT-PWY,692.7851354160011,0.07181083386062465
GALACTARDEG-PWY,129.95524604791805,0.013470546791769539
GALACTUROCAT-PWY,1414.9365673668804,0.14666563926994838
GALLATE-DEGRADATION-I-PWY,174.27295635089348,0.01806431124911352
GALLATE-DEGRADATION-II-PWY,154.56535191482516,0.01602151408791345
GLCMANNANAUT-PWY,128.82347159820023,0.013353232399728517
GLUCARDEG-PWY,144.78771002834594,0.015008009927439475
GLUCARGALACTSUPER-PWY,129.95524604791805,0.013470546791769539
GLUCONEO-PWY,5168.855347822176,0.535779123507283
GLUCOSE1PMETAB-PWY,1284.9685089424052,0.13319376440776096
GLUCUROCAT-PWY,684.3800329487649,0.07093960065136445
GLUTORN-PWY,5053.664841858476,0.5238390199120847
GLYCOCAT-PWY,3309.810658529137,0.3430793346439789
GLYCOGENSYNTH-PWY,3349.3297986806065,0.34717570199173936
GLYCOL-GLYOXDEG-PWY,0.0,0.0
GLYCOLYSIS,5282.249254025169,0.5475330000598749
GLYCOLYSIS-E-D,4238.678079405869,0.43936134277204364
GLYCOLYSIS-TCA-GLYOX-BYPASS,4530.061127080979,0.4695647327651548
GLYOXYLATE-BYPASS,3463.4168598097913,0.35900142770895654
GOLPDLCAT-PWY,26.657263751763047,0.0027631660100605757
HCAMHPDEG-PWY,337.360798790976,0.0349692264377456
HEME-BIOSYNTHESIS-II,3753.068185389923,0.3890253155717563
HEMESYN2-PWY,5123.082892892657,0.5310345670953402
HEXITOLDEGSUPER-PWY,659.857675432067,0.06839772893460916
HISDEG-PWY,3003.490189342592,0.3113276021134378
HISTSYN-PWY,5041.158269052234,0.5225426476661421
HOMOSER-METSYN-PWY,2270.9503387027444,0.235395982306097
HSERMETANA-PWY,4459.361500826015,0.4622363435497095
ILEUSYN-PWY,7655.980514967628,0.7935827671452397
KDO-NAGLIPASYN-PWY,175.95825256320109,0.018239001091780668
KETOGLUCONMET-PWY,61.4346199448824,0.0063680224367162015
LACTOSECAT-PWY,0.0,0.0
LEU-DEG2-PWY,3430.908392195003,0.3556317535522684
LIPASYN-PWY,84.3793959266226,0.00874636950532731
LPSSYN-PWY,0.0,0.0
MET-SAM-PWY,3271.29693914625,0.33908718446266983
METH-ACETATE-PWY,90.76192054024078,0.009407951850573016
METHANOGENESIS-PWY,34.72705670798279,0.003599642619681768
METHGLYUT-PWY,34.027743609990736,0.003527155128063878
METHYLGALLATE-DEGRADATION-PWY,210.97482028748698,0.021868653055528514
NAD-BIOSYNTHESIS-II,752.773312185516,0.07802892483194822
NADSYN-PWY,1433.195211150014,0.14855824401592582
NAGLIPASYN-PWY,4305.075279943942,0.4462437628658107
NONMEVIPP-PWY,4494.17524820716,0.46584497211497444
NONOXIPENT-PWY,6235.434417455349,0.646335670484371
OANTIGEN-PWY,4783.6783202303795,0.49585349271453427
ORNARGDEG-PWY,96.88673730655964,0.010042821417987718
ORNDEG-PWY,0.0,0.0
P101-PWY,668.4800010046849,0.06929147846463578
P105-PWY,5773.222087314654,0.5984249242064003
P108-PWY,4710.940792706593,0.48831386428225454
P122-PWY,1102.4066955681524,0.11427026940286217
P124-PWY,1756.4996316782967,0.18207045269664604
P125-PWY,449.4875674887528,0.046591757503528
P161-PWY,1883.0225500335443,0.19518522061688193
P162-PWY,0.0,0.0
P163-PWY,69.88993069604672,0.00724445999946387
P164-PWY,2051.4123576112747,0.21263971246091645
P184-PWY,200.51391338609895,0.020784324871904947
P221-PWY,1713.8083989283991,0.1776452812176603
P23-PWY,5439.264479483009,0.5638084564640758
P241-PWY,0.0,0.0
P261-PWY,107.2258636359313,0.01111452640290586
P281-PWY,569.3460253217497,0.05901571893432233
P341-PWY,0.0,0.0
P381-PWY,319.8315414250216,0.03315222644156236
P4-PWY,3966.132040931052,0.41111050815138733
P42-PWY,4659.739972867455,0.48300662921176146
P441-PWY,344.3678484429536,0.03569554409770689
P461-PWY,292.8814600733321,0.030358708342600283
P562-PWY,521.0644548341635,0.054011079458719045
P621-PWY,34.94544825199031,0.0036222800552755206
