Pathway ID,Raw Abundance,Relative Abundance (%)
1CMET2-PWY,3236.246575866159,0.49944988821743197
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,164.7153384103988,0.025420515843960975
AEROBACTINSYN-PWY,0.0,0.0
ALL-CHORISMATE-PWY,1030.6963916704535,0.15906735952841938
ANAEROFRUCAT-PWY,2942.490379061735,0.45411449852516794
ANAGLYCOLYSIS-PWY,4172.927286012465,0.6440078089478037
ARG+POLYAMINE-SYN,1526.6869373711806,0.23561357342154035
ARGDEG-PWY,11.11671569733999,0.0017156425761208909
ARGORNPROST-PWY,828.7612530485269,0.1279027124449692
ARGSYN-PWY,3233.7133622907313,0.4990589374022149
ARGSYNBSUB-PWY,3359.2693930057085,0.5184359978441673
ARO-PWY,3785.07609450137,0.5841507400551565
ASPASN-PWY,1934.4848202644357,0.29854901491268493
AST-PWY,532.9649242716305,0.08225246921428854
BENZCOA-PWY,0.0,0.0
BIOTIN-BIOSYNTHESIS-PWY,2077.6891863175015,0.3206497426974055
BRANCHED-CHAIN-AA-SYN-PWY,4702.962954738419,0.725808206195216
CALVIN-PWY,4133.092031206943,0.637860034637867
CATECHOL-ORTHO-CLEAVAGE-PWY,146.51571449403457,0.022611768142715562
CENTBENZCOA-PWY,51.857798165137616,0.008003213256347154
CENTFERM-PWY,1625.138643842884,0.25080762388691535
CHLOROPHYLL-SYN,0.0,0.0
COA-PWY,3771.0880399905536,0.5819919638006196
COBALSYN-PWY,2495.369427553944,0.3851103284116872
CODH-PWY,607.7862607723883,0.09379964501673205
COLANSYN-PWY,2221.1331565225505,0.342787448587508
COMPLETE-ARO-PWY,4000.261979138443,0.6173603745834498
CRNFORCAT-PWY,195.873941205977,0.030229222572093335
DAPLYSINESYN-PWY,3192.201732474614,0.49265244816063597
DENITRIFICATION-PWY,228.5429639825712,0.03527103239450333
DENOVOPURINE2-PWY,3598.9427085929156,0.5554247772441713
DHGLUCONATE-PYR-CAT-PWY,72.12822625231145,0.011131548135944155
DTDPRHAMSYN-PWY,4024.32526275824,0.621074060803677
ECASYN-PWY,136.60896499293213,0.021082859632522877
ENTBACSYN-PWY,787.0816412412165,0.12147029854506866
FAO-PWY,2681.482835723614,0.41383320805852875
FASYN-ELONG-PWY,4652.877425071445,0.7180785071110892
FASYN-INITIAL-PWY,2534.1813632352196,0.39110017389567253
FERMENTATION-PWY,2507.4562250366444,0.38697568369600316
FOLSYN-PWY,3295.212261044121,0.5085500615757971
FUC-RHAMCAT-PWY,280.2273915328856,0.043247489366320314
FUCCAT-PWY,351.2633355891229,0.05421046560641469
GALACT-GLUCUROCAT-PWY,986.4370706532018,0.1522368191426858
GALACTARDEG-PWY,206.7265545318448,0.03190410623296549
GALACTUROCAT-PWY,1525.7156462388482,0.23546367407484414
GALLATE-DEGRADATION-I-PWY,98.9004541956512,0.015263305695256179
GALLATE-DEGRADATION-II-PWY,57.74319876879365,0.008911507048152583
GLCMANNANAUT-PWY,482.8592291484696,0.07451965799559405
GLUCARDEG-PWY,209.19606057565773,0.032285225065730734
GLUCARGALACTSUPER-PWY,206.7265545318448,0.03190410623296549
GLUCONEO-PWY,3738.7599392941847,0.5770027684780221
