Pathway ID,Raw Abundance,Relative Abundance (%)
1CMET2-PWY,31754.311410600847,0.44976086320408026
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,466.65697127440313,0.0066096234777904715
AEROBACTINSYN-PWY,0.0,0.0
ALL-CHORISMATE-PWY,593.5756017175366,0.008407270167295658
ANAEROFRUCAT-PWY,32358.495117038598,0.45831838416013426
ANAGLYCOLYSIS-PWY,49263.85074417541,0.6977620062030517
ARG+POLYAMINE-SYN,11210.688034532468,0.15878564212353583
ARGDEG-PWY,3.1804143572183774,4.504666746360794e-05
ARGORNPROST-PWY,5161.052964189989,0.07309998337552188
ARGSYN-PWY,44792.24068277823,0.6344271356993052
ARGSYNBSUB-PWY,46267.51327459509,0.6553225620172369
ARO-PWY,38288.476423218206,0.5423092941365675
ASPASN-PWY,16139.9246085204,0.22860223073687982
AST-PWY,1556.5660621727943,0.022046848590245187
BENZCOA-PWY,0.0,0.0
BIOTIN-BIOSYNTHESIS-PWY,14250.637862301022,0.20184280185705905
BRANCHED-CHAIN-AA-SYN-PWY,55066.85739125472,0.77995447591279
CALVIN-PWY,54181.858679345045,0.7674195549234432
CATECHOL-ORTHO-CLEAVAGE-PWY,1266.1505708461934,0.017933469453222436
CENTBENZCOA-PWY,31.718750000000004,0.000449257179451604
CENTFERM-PWY,7640.201954318688,0.10821408726503555
CHLOROPHYLL-SYN,167.46321538399258,0.0023719109928767358
COA-PWY,57163.84402768825,0.8096557189199018
COBALSYN-PWY,16225.936987387122,0.22982049055883333
CODH-PWY,5972.423711343762,0.08459205457491796
COLANSYN-PWY,25020.31017238404,0.354381997305995
COMPLETE-ARO-PWY,40425.18520712406,0.5725731526293205
CRNFORCAT-PWY,152.50531013144428,0.0021600506161511654
DAPLYSINESYN-PWY,43119.61108755029,0.6107363895564281
DENITRIFICATION-PWY,545.6541749672842,0.007728521950007302
DENOVOPURINE2-PWY,51000.5088413278,0.7223596375220183
DHGLUCONATE-PYR-CAT-PWY,325.20371801951666,0.004606111688027517
DTDPRHAMSYN-PWY,56308.80530936582,0.7975451444831588
ECASYN-PWY,138.75034697542642,0.0019652284383877504
ENTBACSYN-PWY,1520.9604657855355,0.02154253900031393
FAO-PWY,19655.71366723221,0.27839906939110415
FASYN-ELONG-PWY,36664.11226224071,0.5193021686551718
FASYN-INITIAL-PWY,14062.521363386199,0.19917836244154663
FERMENTATION-PWY,22907.22936352352,0.32445280009166616
FOLSYN-PWY,30135.013693913206,0.4268254976902592
FUC-RHAMCAT-PWY,69.96529930611477,0.000990972627412883
FUCCAT-PWY,3122.1598258481768,0.04422156349659627
GALACT-GLUCUROCAT-PWY,2850.7866589398604,0.04037789552279278
GALACTARDEG-PWY,1068.5609476840373,0.015134854854893826
GALACTUROCAT-PWY,6152.645026498232,0.08714466839870849
GALLATE-DEGRADATION-I-PWY,376.744661143598,0.005336125914130385
GALLATE-DEGRADATION-II-PWY,87.70221902552802,0.0012421943346145581
GLCMANNANAUT-PWY,5254.986236974397,0.0744304329420332
GLUCARDEG-PWY,1077.6086834320845,0.015263004931507536
GLUCARGALACTSUPER-PWY,1068.5609476840373,0.015134854854893826
GLUCONEO-PWY,51746.278667544844,0.7329225521591456
GLUCOSE1PMETAB-PWY,7304.547596799432,0.1034599550899107
GLUCUROCAT-PWY,3209.6430424768655,0.04546065593094372
GLUTORN-PWY,41994.40938768782,0.5947992879369013
GLYCOCAT-PWY,22881.90988672121,0.3240941807660813
GLYCOGENSYNTH-PWY,24307.45206128043,0.34428523673555617
GLYCOL-GLYOXDEG-PWY,26.06053305614869,0.0003691154782521584
GLYCOLYSIS,45370.15877837213,0.642612636501845
GLYCOLYSIS-E-D,21525.80773273581,0.3048866574952171
GLYCOLYSIS-TCA-GLYOX-BYPASS,12076.116535903557,0.17104337509040887
GLYOXYLATE-BYPASS,8954.222622827127,0.12682557792198804
GOLPDLCAT-PWY,418.72349438144835,0.005930704585014511
HCAMHPDEG-PWY,53.05110322584941,0.0007514037911973515
HEME-BIOSYNTHESIS-II,13470.584901180227,0.19079430867444624
HEMESYN2-PWY,23361.418273207913,0.3308858287735345
HEXITOLDEGSUPER-PWY,2806.5668537680276,0.0397515762338108
HISDEG-PWY,26707.564997661488,0.37827989188949074
HISTSYN-PWY,41832.181186348,0.5925015244953586
HOMOSER-METSYN-PWY,10098.661777951442,0.14303515449373588
HSERMETANA-PWY,23428.224661313005,0.33183205929931003
ILEUSYN-PWY,56436.76656665578,0.7993575587027976
KDO-NAGLIPASYN-PWY,479.22551071316224,0.006787641419168463
